Operacia;PocetPrvkov;TrvanieOperacie
Vloz;209;44600
Vloz;210;9700
Vloz;211;44500
Vymaz;210;44200
DajData/NastavData;210;13200
DajData/NastavData;210;13500
Vloz;211;9200
Vymaz;210;44400
Vymaz;209;43400
Vymaz;208;44100
DajData/NastavData;208;13100
Vloz;209;44700
Vymaz;208;43600
DajData/NastavData;208;15500
Vymaz;207;44400
Vymaz;206;13400
DajIndex;206;2425400
Vloz;207;44400
Vymaz;206;13400
Vymaz;205;13400
Vloz;206;44600
Vloz;207;43700
Vymaz;206;44000
DajData/NastavData;206;13100
DajData/NastavData;206;13700
DajData/NastavData;206;12900
Vymaz;205;47900
Vloz;206;44300
Vymaz;205;44100
Vloz;206;44000
Vymaz;205;44000
Vymaz;204;43800
Vymaz;203;43900
Vloz;204;44000
Vymaz;203;44200
Vloz;204;44500
Vloz;205;9900
DajData/NastavData;205;13100
DajData/NastavData;205;13000
DajIndex;205;2451800
Vymaz;204;43900
Vymaz;203;44200
Vloz;204;44300
Vymaz;203;44000
Vymaz;202;43500
DajData/NastavData;202;13300
DajData/NastavData;202;13100
Vymaz;201;13300
Vymaz;200;43800
DajData/NastavData;200;13400
Vloz;201;49300
DajData/NastavData;201;13000
DajData/NastavData;201;13000
Vymaz;200;13600
Vloz;201;44400
Vloz;202;9600
DajData/NastavData;202;12900
Vloz;203;44400
Vymaz;202;13300
Vymaz;201;43900
DajIndex;201;2395600
Vloz;202;44900
DajData/NastavData;202;17700
DajData/NastavData;202;13400
DajData/NastavData;202;12800
Vloz;203;44300
Vloz;204;9600
DajData/NastavData;204;12900
Vymaz;203;13400
Vymaz;202;13200
Vymaz;201;13300
Vymaz;200;13100
Vymaz;199;44300
Vloz;200;44100
Vloz;201;43800
DajData/NastavData;201;13200
Vymaz;200;44100
DajData/NastavData;200;13200
Vloz;201;44300
DajData/NastavData;201;13300
Vloz;202;44200
DajData/NastavData;202;13000
Vymaz;201;49800
Vymaz;200;75100
Vymaz;199;44600
DajData/NastavData;199;13100
DajData/NastavData;199;13100
DajData/NastavData;199;12900
Vloz;200;44600
Vymaz;199;13400
Vloz;200;9600
DajData/NastavData;200;13000
Vloz;201;9200
Vloz;202;44600
DajData/NastavData;202;13000
DajIndex;202;2470900
Vloz;203;45400
Vloz;204;44200
DajData/NastavData;204;13200
DajData/NastavData;204;13000
Vloz;205;44600
Vymaz;204;44100
Vloz;205;44300
Vloz;206;44500
Vymaz;205;44100
Vloz;206;9600
Vloz;207;9400
DajIndex;207;2485100
Vloz;208;44200
Vloz;209;9500
Vymaz;208;13400
Vloz;209;9400
Vloz;210;44000
Vloz;211;43800
DajData/NastavData;211;13300
Vymaz;210;44700
Vymaz;209;13400
Vloz;210;45600
Vymaz;209;13300
Vloz;210;49900
Vymaz;209;13400
Vloz;210;9700
Vloz;211;43900
Vymaz;210;44400
Vymaz;209;13400
Vymaz;208;13300
Vloz;209;44300
Vloz;210;43700
DajData/NastavData;210;12900
Vymaz;209;44000
Vloz;210;44200
Vloz;211;44000
Vloz;212;9600
Vloz;213;44100
DajData/NastavData;213;13000
Vloz;214;9300
Vymaz;213;13300
Vloz;214;9400
DajData/NastavData;214;13100
DajData/NastavData;214;15800
Vymaz;213;13700
DajIndex;213;2503000
Vymaz;212;45200
Vymaz;211;13300
DajData/NastavData;211;13200
Vloz;212;9800
Vymaz;211;44200
Vloz;212;44100
Vloz;213;78900
Vloz;214;81400
Vloz;215;59100
Vymaz;214;44300
DajIndex;214;2531600
Vymaz;213;49800
Vloz;214;44600
DajIndex;214;2534400
Vloz;215;9700
Vloz;216;9300
Vloz;217;44500
DajIndex;217;2588000
Vymaz;216;44200
Vymaz;215;43700
DajData/NastavData;215;13100
Vloz;216;45200
Vloz;217;9500
DajIndex;217;2615900
Vymaz;216;44200
Vymaz;215;13100
Vloz;216;44700
DajIndex;216;2574900
Vymaz;215;13400
DajIndex;215;2598800
DajIndex;215;2584100
Vymaz;214;45000
Vloz;215;44200
Vloz;216;44300
Vloz;217;44300
Vloz;218;43900
Vymaz;217;13300
Vloz;218;9800
DajData/NastavData;218;13000
Vloz;219;9300
Vloz;220;45000
DajData/NastavData;220;13200
Vloz;221;44300
Vymaz;220;44100
Vymaz;219;13100
Vymaz;218;13100
Vloz;219;44700
DajData/NastavData;219;13200
Vloz;220;9400
Vymaz;219;44400
Vymaz;218;43700
DajIndex;218;2599600
Vloz;219;44300
Vloz;220;9900
DajData/NastavData;220;13200
DajIndex;220;2599500
DajData/NastavData;220;13500
Vloz;221;23400
Vloz;222;45400
Vloz;223;44100
DajData/NastavData;223;13200
DajIndex;223;2659900
DajData/NastavData;223;13900
Vloz;224;44900
Vymaz;223;44300
Vloz;224;44500
Vymaz;223;43700
DajData/NastavData;223;13000
Vloz;224;44000
Vymaz;223;43500
Vymaz;222;13200
Vymaz;221;44000
DajIndex;221;2646500
Vloz;222;44500
Vloz;223;44400
Vloz;224;13200
Vloz;225;44100
DajIndex;225;2675400
Vloz;226;9600
Vloz;227;44100
DajData/NastavData;227;12900
Vloz;228;44100
DajIndex;228;2804800
DajIndex;228;2791200
Vloz;229;45800
Vymaz;228;44400
Vymaz;227;43700
Vloz;228;44400
DajIndex;228;2681800
DajData/NastavData;228;13400
Vloz;229;44700
DajData/NastavData;229;13100
Vloz;230;9400
DajIndex;230;2728700
Vloz;231;44600
Vloz;232;9500
Vloz;233;9300
Vloz;234;44300
DajData/NastavData;234;13000
DajData/NastavData;234;13000
Vymaz;233;13400
DajIndex;233;2809700
Vymaz;232;44800
Vloz;233;44400
DajData/NastavData;233;13200
Vymaz;232;44300
DajData/NastavData;232;13300
Vymaz;231;44000
DajIndex;231;2732100
Vymaz;230;43900
Vloz;231;44000
Vloz;232;43800
DajData/NastavData;232;12900
DajIndex;232;2787000
DajData/NastavData;232;13300
Vymaz;231;44400
Vymaz;230;43900
Vymaz;229;13100
Vloz;230;9700
Vloz;231;44700
Vymaz;230;13400
DajData/NastavData;230;13000
DajData/NastavData;230;13100
DajIndex;230;2743700
Vymaz;229;43600
Vloz;230;44300
DajData/NastavData;230;13100
DajData/NastavData;230;13300
Vloz;231;49900
Vymaz;230;66100
DajData/NastavData;230;13500
Vymaz;229;44200
Vymaz;228;43600
DajData/NastavData;228;13200
DajData/NastavData;228;13100
Vloz;229;44500
DajIndex;229;2721200
Vymaz;228;13400
DajData/NastavData;228;13300
DajData/NastavData;228;13200
DajIndex;228;2689100
DajData/NastavData;228;13300
DajData/NastavData;228;13100
Vymaz;227;13200
Vymaz;226;44400
DajData/NastavData;226;13000
Vymaz;225;44600
Vymaz;224;44100
Vymaz;223;43800
DajIndex;223;2652000
Vymaz;222;13400
Vloz;223;44200
Vloz;224;9600
Vymaz;223;44200
Vymaz;222;43900
Vloz;223;9400
Vloz;224;47800
Vymaz;223;13400
Vloz;224;9500
DajData/NastavData;224;13100
Vloz;225;9200
DajIndex;225;2682300
Vymaz;224;13500
Vloz;225;44500
Vymaz;224;13100
Vloz;225;43600
DajData/NastavData;225;13000
DajData/NastavData;225;13100
DajData/NastavData;225;13100
Vloz;226;44600
Vymaz;225;44300
DajIndex;225;2683300
DajIndex;225;2670700
Vymaz;224;13500
Vymaz;223;43700
Vloz;224;9700
Vloz;225;9400
DajData/NastavData;225;13100
Vymaz;224;44000
DajIndex;224;2662400
Vymaz;223;44400
Vymaz;222;43700
DajData/NastavData;222;13100
Vloz;223;45900
Vloz;224;44500
DajIndex;224;2707800
DajIndex;224;2657100
Vymaz;223;44500
Vymaz;222;13200
Vloz;223;44700
Vymaz;222;43900
Vloz;223;9500
Vloz;224;43900
Vloz;225;44300
Vloz;226;9500
Vloz;227;44600
DajIndex;227;2760600
DajIndex;227;2726700
Vloz;228;45200
Vloz;229;44600
Vymaz;228;43800
Vymaz;227;13100
DajData/NastavData;227;13000
Vloz;228;44700
Vymaz;227;44000
DajIndex;227;2713900
Vymaz;226;13300
Vymaz;225;43800
DajIndex;225;2690800
DajData/NastavData;225;13400
Vymaz;224;44400
Vloz;225;44600
Vloz;226;44100
DajIndex;226;2674900
Vloz;227;44200
DajData/NastavData;227;13100
DajData/NastavData;227;12900
Vloz;228;44100
Vymaz;227;13200
Vloz;228;44200
Vloz;229;44000
Vymaz;228;44000
DajIndex;228;2749000
Vloz;229;9800
Vloz;230;9300
Vloz;231;44300
DajData/NastavData;231;13000
Vymaz;230;13400
Vloz;231;9500
Vloz;232;44300
DajIndex;232;3772300
DajData/NastavData;232;36100
DajData/NastavData;232;35000
Vymaz;231;114200
DajIndex;231;3111300
DajData/NastavData;231;14000
DajData/NastavData;231;13100
Vloz;232;45200
Vloz;233;48400
Vloz;234;44300
DajData/NastavData;234;13100
Vymaz;233;43800
Vloz;234;9600
Vloz;235;44700
DajData/NastavData;235;13100
Vymaz;234;13400
DajIndex;234;2764000
DajIndex;234;2797900
Vymaz;233;44400
DajIndex;233;2770600
Vymaz;232;44700
DajData/NastavData;232;13200
Vymaz;231;44400
DajIndex;231;3417700
Vymaz;230;71000
DajData/NastavData;230;38000
Vloz;231;91500
Vymaz;230;45200
Vloz;231;9800
DajIndex;231;3388900
Vloz;232;55900
Vloz;233;45500
DajData/NastavData;233;13200
Vymaz;232;45500
DajData/NastavData;232;13200
Vloz;233;45800
Vymaz;232;46800
Vloz;233;10400
Vymaz;232;47300
Vymaz;231;14500
Vymaz;230;46800
Vloz;231;44300
Vloz;232;45100
DajData/NastavData;232;13200
Vloz;233;44500
Vloz;234;18000
Vloz;235;11200
Vymaz;234;47300
Vymaz;233;70700
DajIndex;233;2844900
Vloz;234;10000
Vymaz;233;44800
DajData/NastavData;233;13400
Vymaz;232;13200
DajIndex;232;2759900
DajData/NastavData;232;13400
Vymaz;231;44200
DajData/NastavData;231;13100
Vloz;232;44600
Vloz;233;9700
Vloz;234;44700
Vymaz;233;44200
Vymaz;232;13300
Vloz;233;9500
Vloz;234;44300
Vymaz;233;13300
DajIndex;233;2844900
DajData/NastavData;233;13300
Vloz;234;44700
Vymaz;233;44400
Vymaz;232;44300
Vloz;233;44200
Vymaz;232;14400
DajData/NastavData;232;13400
Vymaz;231;13400
Vymaz;230;43800
DajData/NastavData;230;13200
Vymaz;229;44200
Vymaz;228;47600
Vymaz;227;43700
DajData/NastavData;227;13000
Vymaz;226;43800
DajData/NastavData;226;13300
DajIndex;226;3013000
DajData/NastavData;226;14700
DajIndex;226;3590900
Vymaz;225;14300
DajData/NastavData;225;13500
Vloz;226;45600
Vloz;227;9800
Vloz;228;9200
Vymaz;227;13600
Vloz;228;44500
Vloz;229;43800
Vymaz;228;43700
Vymaz;227;43900
Vymaz;226;13400
Vloz;227;44100
Vymaz;226;13800
Vymaz;225;44300
Vloz;226;44200
Vloz;227;43800
Vymaz;226;13100
DajData/NastavData;226;13200
Vloz;227;44300
Vymaz;226;43900
Vloz;227;44300
DajIndex;227;2714500
DajData/NastavData;227;13400
Vloz;228;44900
Vymaz;227;44200
Vymaz;226;43700
Vloz;227;44400
Vloz;228;9700
DajIndex;228;2774100
DajData/NastavData;228;13800
Vloz;229;44900
Vloz;230;44500
Vymaz;229;13800
Vymaz;228;44300
DajIndex;228;2688000
DajData/NastavData;228;13900
Vloz;229;9800
Vymaz;228;13600
Vloz;229;44600
Vloz;230;44400
Vymaz;229;78000
DajIndex;229;3338700
DajIndex;229;2695000
Vloz;230;46100
Vloz;231;9600
Vymaz;230;44200
DajIndex;230;2692200
Vloz;231;44800
Vloz;232;17000
DajData/NastavData;232;13600
DajData/NastavData;232;13000
DajData/NastavData;232;12900
DajData/NastavData;232;13200
Vloz;233;45300
Vloz;234;9700
Vymaz;233;13600
Vloz;234;9400
DajIndex;234;2707000
Vymaz;233;44900
DajData/NastavData;233;13300
Vymaz;232;44300
Vloz;233;9600
Vymaz;232;13400
Vloz;233;44400
DajData/NastavData;233;19200
DajData/NastavData;233;13300
Vymaz;232;62100
DajData/NastavData;232;17400
Vymaz;231;70900
Vloz;232;45400
Vymaz;231;13600
Vloz;232;44800
Vymaz;231;44500
Vloz;232;9800
DajIndex;232;2700500
DajData/NastavData;232;14500
DajData/NastavData;232;13200
DajIndex;232;2952600
Vymaz;231;45800
Vloz;232;10200
DajData/NastavData;232;13300
Vloz;233;9500
Vymaz;232;13500
Vloz;233;9300
Vymaz;232;13300
DajIndex;232;2733300
DajIndex;232;2755400
Vymaz;231;13500
DajData/NastavData;231;13100
Vymaz;230;13100
Vymaz;229;47000
Vymaz;228;44900
Vymaz;227;44900
Vymaz;226;47700
Vymaz;225;43600
DajData/NastavData;225;13100
DajData/NastavData;225;13300
Vymaz;224;44100
Vloz;225;44800
DajData/NastavData;225;13300
Vymaz;224;44200
Vymaz;223;13400
Vloz;224;44500
DajData/NastavData;224;13300
Vymaz;223;44400
Vymaz;222;44000
Vymaz;221;14100
Vymaz;220;13200
Vymaz;219;44600
DajData/NastavData;219;13100
Vloz;220;44100
Vloz;221;44000
Vymaz;220;43700
Vymaz;219;43900
Vymaz;218;13100
Vloz;219;44400
Vymaz;218;44000
Vymaz;217;43900
Vymaz;216;44000
DajData/NastavData;216;13100
Vymaz;215;44000
Vloz;216;44700
Vymaz;215;57300
Vloz;216;45400
Vymaz;215;13300
Vloz;216;44600
Vloz;217;44000
Vloz;218;44200
Vymaz;217;44100
DajData/NastavData;217;13100
DajIndex;217;2578400
DajData/NastavData;217;13300
Vloz;218;44700
Vymaz;217;43900
Vloz;218;44300
DajData/NastavData;218;13300
Vymaz;217;44300
Vloz;218;44100
DajIndex;218;2565300
DajIndex;218;2895600
Vloz;219;11000
Vymaz;218;13800
DajIndex;218;2529500
Vloz;219;9800
Vymaz;218;45600
Vymaz;217;42400
DajData/NastavData;217;13600
Vloz;218;9500
Vymaz;217;14800
Vloz;218;9500
Vymaz;217;44500
Vymaz;216;43900
Vymaz;215;44000
DajIndex;215;2487800
Vloz;216;44700
Vloz;217;44500
Vymaz;216;13500
Vymaz;215;45800
Vloz;216;44400
DajData/NastavData;216;13300
Vloz;217;44300
Vymaz;216;44500
Vloz;217;44000
Vymaz;216;13600
Vymaz;215;13400
Vymaz;214;44500
Vymaz;213;43900
Vloz;214;9600
Vloz;215;44500
DajData/NastavData;215;13200
Vloz;216;9400
Vloz;217;44200
Vloz;218;9500
Vloz;219;9200
Vloz;220;9200
DajIndex;220;2567100
Vymaz;219;19500
Vymaz;218;65500
Vloz;219;68800
Vloz;220;44500
DajIndex;220;2537500
Vymaz;219;13500
Vymaz;218;13300
Vymaz;217;43700
Vymaz;216;13300
Vymaz;215;43700
Vloz;216;44100
Vloz;217;9600
Vymaz;216;44200
DajData/NastavData;216;13100
Vymaz;215;13300
Vloz;216;9300
DajIndex;216;2564500
Vloz;217;44700
Vymaz;216;13300
Vloz;217;44000
Vloz;218;44400
DajIndex;218;2521700
Vloz;219;44400
Vymaz;218;43900
DajIndex;218;2552200
DajData/NastavData;218;15000
Vloz;219;44600
DajIndex;219;2546600
Vymaz;218;13400
DajData/NastavData;218;12900
Vloz;219;44300
DajIndex;219;2593200
DajData/NastavData;219;13300
Vymaz;218;13500
Vymaz;217;13200
DajData/NastavData;217;13100
Vloz;218;44800
Vymaz;217;44200
Vymaz;216;43800
DajData/NastavData;216;16900
DajData/NastavData;216;13200
Vymaz;215;44200
Vloz;216;44300
Vloz;217;44200
Vymaz;216;44100
Vymaz;215;43700
Vymaz;214;44100
DajIndex;214;2483600
Vymaz;213;13700
Vymaz;212;44000
Vloz;213;44500
DajData/NastavData;213;13200
Vloz;214;9400
Vloz;215;44500
Vymaz;214;13400
DajData/NastavData;214;13100
Vymaz;213;49500
Vymaz;212;98100
DajData/NastavData;212;14400
Vymaz;211;13300
Vloz;212;9700
DajData/NastavData;212;13200
Vloz;213;44800
Vymaz;212;44000
Vymaz;211;43600
DajIndex;211;2443100
DajIndex;211;2435800
Vloz;212;44400
Vymaz;211;44000
Vymaz;210;44200
DajData/NastavData;210;13200
Vymaz;209;44400
DajIndex;209;2448000
Vloz;210;10000
Vloz;211;44400
DajData/NastavData;211;13200
Vymaz;210;13500
DajData/NastavData;210;13100
DajData/NastavData;210;13000
DajIndex;210;2493500
Vymaz;209;13700
Vloz;210;44700
DajIndex;210;2443800
Vloz;211;44600
DajData/NastavData;211;13000
Vloz;212;44500
Vloz;213;44400
Vloz;214;9600
Vymaz;213;44600
Vloz;214;44000
Vymaz;213;44000
Vymaz;212;44000
Vloz;213;44400
DajIndex;213;2508600
DajData/NastavData;213;13300
Vymaz;212;13400
Vymaz;211;44200
DajIndex;211;2442700
Vloz;212;10000
Vymaz;211;13400
Vymaz;210;13400
Vymaz;209;43900
Vloz;210;45300
Vloz;211;9600
DajIndex;211;2483800
Vymaz;210;44300
Vloz;211;9700
Vymaz;210;44300
DajData/NastavData;210;13200
Vloz;211;44400
DajData/NastavData;211;14300
Vloz;212;10900
Vloz;213;44800
Vloz;214;43800
Vymaz;213;13400
DajIndex;213;2456900
Vymaz;212;44100
Vloz;213;44300
Vloz;214;9700
Vloz;215;54900
Vymaz;214;16200
DajData/NastavData;214;13400
Vloz;215;11500
Vloz;216;45300
Vymaz;215;13400
Vloz;216;9300
Vloz;217;44100
Vloz;218;44100
Vymaz;217;48000
DajData/NastavData;217;13400
DajData/NastavData;217;13400
Vymaz;216;44500
Vloz;217;44300
Vloz;218;44300
DajData/NastavData;218;13200
DajIndex;218;2553600
Vymaz;217;44500
Vymaz;216;44000
Vloz;217;44100
Vloz;218;44100
Vymaz;217;13100
DajData/NastavData;217;13000
Vloz;218;43800
DajData/NastavData;218;13200
Vymaz;217;44700
Vloz;218;9700
Vloz;219;9500
DajIndex;219;2555100
Vloz;220;9600
Vloz;221;44500
Vymaz;220;13400
Vloz;221;9300
Vloz;222;44500
Vymaz;221;44300
Vymaz;220;13300
Vloz;221;44000
Vloz;222;43800
Vymaz;221;43500
Vloz;222;9600
DajData/NastavData;222;13300
DajData/NastavData;222;13100
DajIndex;222;2580100
Vloz;223;44200
Vloz;224;9700
Vymaz;223;44700
Vloz;224;44500
DajData/NastavData;224;13300
DajIndex;224;2581900
Vymaz;223;44400
Vymaz;222;13400
DajData/NastavData;222;13100
Vymaz;221;44000
Vymaz;220;13300
Vloz;221;9500
Vloz;222;44300
Vloz;223;9400
Vloz;224;44300
Vymaz;223;44100
Vymaz;222;13400
DajData/NastavData;222;13000
Vloz;223;44500
DajData/NastavData;223;13100
Vloz;224;44200
DajIndex;224;2604800
Vymaz;223;44400
Vloz;224;9600
DajIndex;224;2607200
Vloz;225;44700
Vymaz;224;44400
Vymaz;223;43700
Vloz;224;44300
Vymaz;223;13100
Vymaz;222;43900
Vymaz;221;43900
DajIndex;221;2549900
Vloz;222;9600
Vloz;223;44500
DajData/NastavData;223;13000
Vymaz;222;44000
Vloz;223;43900
DajIndex;223;2607000
Vloz;224;9700
DajData/NastavData;224;13300
DajData/NastavData;224;13000
Vloz;225;9300
DajData/NastavData;225;13100
Vymaz;224;13500
DajData/NastavData;224;13100
DajData/NastavData;224;13200
DajData/NastavData;224;13100
DajData/NastavData;224;13000
Vloz;225;44200
Vloz;226;44200
DajData/NastavData;226;13100
Vloz;227;44200
DajData/NastavData;227;13100
Vloz;228;9500
Vloz;229;9200
DajIndex;229;2736400
Vymaz;228;44100
Vloz;229;44100
Vloz;230;44400
Vymaz;229;43800
Vloz;230;43900
Vloz;231;9700
Vymaz;230;45900
Vymaz;229;43700
Vloz;230;9400
Vymaz;229;44400
Vloz;230;9500
Vymaz;229;13300
DajData/NastavData;229;13200
Vloz;230;44600
Vymaz;229;44100
DajData/NastavData;229;13000
Vymaz;228;13300
Vloz;229;44400
Vymaz;228;13500
Vloz;229;44300
Vymaz;228;44000
Vloz;229;9400
Vymaz;228;44000
Vymaz;227;44000
Vloz;228;46300
DajData/NastavData;228;13200
Vymaz;227;13400
Vymaz;226;44100
Vymaz;225;43700
Vloz;226;44300
Vloz;227;47300
DajIndex;227;2678600
DajData/NastavData;227;13200
Vloz;228;9700
Vloz;229;9400
Vloz;230;9300
DajData/NastavData;230;13000
Vymaz;229;44200
Vymaz;228;43800
Vloz;229;44200
Vloz;230;9500
DajIndex;230;2677900
DajIndex;230;2695300
Vymaz;229;45500
Vymaz;228;43900
Vymaz;227;13300
Vloz;228;44400
DajData/NastavData;228;13400
Vloz;229;44600
DajData/NastavData;229;13100
Vymaz;228;44500
DajIndex;228;2635800
DajIndex;228;2661000
Vloz;229;9600
DajData/NastavData;229;12900
Vymaz;228;44300
Vymaz;227;45600
Vloz;228;44200
Vloz;229;44300
DajIndex;229;2662500
DajIndex;229;2705100
Vloz;230;44800
Vymaz;229;13300
Vymaz;228;13200
Vloz;229;44100
DajData/NastavData;229;13000
Vloz;230;9500
Vymaz;229;44600
Vymaz;228;45800
Vloz;229;9400
Vloz;230;44600
Vymaz;229;43700
DajIndex;229;2649100
DajData/NastavData;229;13100
DajData/NastavData;229;13200
DajData/NastavData;229;33400
Vymaz;228;45900
Vloz;229;44400
Vymaz;228;44200
Vloz;229;44500
DajData/NastavData;229;13100
Vymaz;228;13400
Vymaz;227;13300
Vymaz;226;43700
DajData/NastavData;226;13100
Vloz;227;44700
DajIndex;227;2643000
Vloz;228;44600
DajData/NastavData;228;13200
DajData/NastavData;228;13000
Vymaz;227;13400
Vymaz;226;44000
DajIndex;226;3318100
Vymaz;225;126400
Vloz;226;115800
Vymaz;225;34400
Vloz;226;115900
Vloz;227;24100
Vymaz;226;116800
Vymaz;225;64300
Vymaz;224;71900
Vloz;225;19100
DajData/NastavData;225;21000
DajIndex;225;2908800
DajData/NastavData;225;14700
DajData/NastavData;225;13300
Vloz;226;10200
Vymaz;225;13900
Vymaz;224;45100
Vloz;225;45000
Vloz;226;44200
Vloz;227;9700
Vymaz;226;13500
Vymaz;225;13100
Vloz;226;44700
Vloz;227;9500
Vloz;228;44200
Vloz;229;44400
Vymaz;228;45100
Vymaz;227;44400
Vymaz;226;44000
Vymaz;225;44700
DajIndex;225;2669700
Vloz;226;47200
Vymaz;225;14000
Vloz;226;45000
DajData/NastavData;226;13600
Vloz;227;10300
DajIndex;227;2711700
Vymaz;226;14600
Vloz;227;10200
Vloz;228;47300
Vymaz;227;44500
DajData/NastavData;227;13600
DajData/NastavData;227;13400
Vloz;228;9700
Vloz;229;44900
Vymaz;228;44900
DajData/NastavData;228;13300
DajIndex;228;2865000
DajIndex;228;2938500
Vymaz;227;46900
Vymaz;226;13400
Vloz;227;45700
DajIndex;227;3081600
Vymaz;226;80800
DajIndex;226;4399300
Vloz;227;74000
Vymaz;226;71400
DajIndex;226;4371300
Vymaz;225;77900
Vymaz;224;75800
DajData/NastavData;224;23200
Vymaz;223;24600
DajData/NastavData;223;13600
DajIndex;223;4396600
Vymaz;222;46100
Vloz;223;44800
Vloz;224;44500
Vymaz;223;43700
Vloz;224;44000
Vloz;225;9400
Vymaz;224;13400
DajData/NastavData;224;13100
Vloz;225;9900
Vymaz;224;13600
Vloz;225;44500
Vymaz;224;44200
Vloz;225;43900
Vloz;226;46400
Vloz;227;44000
Vymaz;226;96300
DajData/NastavData;226;19800
Vloz;227;56700
Vymaz;226;14300
Vymaz;225;44000
Vymaz;224;13200
DajData/NastavData;224;13200
Vymaz;223;13300
Vloz;224;44700
Vymaz;223;43600
Vymaz;222;43900
Vymaz;221;43500
Vymaz;220;45400
Vloz;221;44100
Vloz;222;44100
Vloz;223;9400
Vymaz;222;44100
DajIndex;222;2578900
Vymaz;221;44300
DajData/NastavData;221;13300
DajData/NastavData;221;13400
DajIndex;221;2707800
Vymaz;220;46400
DajData/NastavData;220;13400
Vloz;221;9800
Vymaz;220;47000
Vloz;221;44400
Vymaz;220;43800
Vloz;221;43800
DajData/NastavData;221;13400
Vymaz;220;13300
Vymaz;219;43800
Vloz;220;9300
Vymaz;219;44000
Vymaz;218;43800
DajData/NastavData;218;13200
DajData/NastavData;218;13100
Vloz;219;44400
DajData/NastavData;219;13200
DajData/NastavData;219;13000
DajIndex;219;2841300
DajData/NastavData;219;13900
Vloz;220;55700
DajData/NastavData;220;13400
DajData/NastavData;220;13000
Vymaz;219;13300
Vymaz;218;57600
Vloz;219;62200
Vymaz;218;160100
DajData/NastavData;218;19800
Vymaz;217;67700
Vloz;218;63400
Vloz;219;169900
Vymaz;218;58000
Vloz;219;67400
DajData/NastavData;219;21500
DajData/NastavData;219;31200
Vymaz;218;48700
Vymaz;217;51400
Vloz;218;44500
Vymaz;217;13600
Vloz;218;48800
DajIndex;218;3129200
Vloz;219;10300
Vymaz;218;45600
DajIndex;218;2568000
Vloz;219;9900
Vloz;220;9400
Vymaz;219;13600
Vloz;220;45300
Vloz;221;44600
DajData/NastavData;221;13400
Vloz;222;44700
DajData/NastavData;222;14900
DajData/NastavData;222;13300
Vloz;223;9400
Vymaz;222;44500
DajData/NastavData;222;13400
Vymaz;221;13400
DajData/NastavData;221;13300
DajIndex;221;2572200
DajData/NastavData;221;13200
DajIndex;221;2573300
Vymaz;220;13400
Vloz;221;44700
Vymaz;220;44700
Vymaz;219;43900
DajData/NastavData;219;13200
Vymaz;218;44300
Vymaz;217;43400
Vymaz;216;43600
Vloz;217;46900
Vymaz;216;13300
Vymaz;215;13100
DajIndex;215;2485400
Vymaz;214;13100
DajData/NastavData;214;13100
Vloz;215;44600
Vloz;216;46900
Vymaz;215;13200
Vymaz;214;110300
DajData/NastavData;214;15000
Vloz;215;67600
DajData/NastavData;215;15300
DajData/NastavData;215;14400
Vymaz;214;13800
Vymaz;213;44300
Vloz;214;45100
Vloz;215;45100
Vymaz;214;13200
Vymaz;213;13300
DajData/NastavData;213;13100
DajIndex;213;2474100
Vymaz;212;44500
DajData/NastavData;212;13200
Vymaz;211;44000
Vloz;212;44400
DajIndex;212;2474300
Vloz;213;45000
Vloz;214;44200
Vloz;215;44400
Vloz;216;44100
Vloz;217;44000
Vymaz;216;44500
Vymaz;215;44300
Vloz;216;44000
Vloz;217;43800
DajData/NastavData;217;13100
Vloz;218;9500
Vymaz;217;44300
Vloz;218;44100
DajIndex;218;2520000
Vymaz;217;47400
Vymaz;216;13200
Vymaz;215;44500
DajData/NastavData;215;13300
Vloz;216;9600
DajData/NastavData;216;13000
Vloz;217;9300
DajData/NastavData;217;13100
DajData/NastavData;217;13400
Vloz;218;44100
Vloz;219;44000
DajData/NastavData;219;12900
Vloz;220;11100
Vymaz;219;44400
Vloz;220;44000
Vymaz;219;13300
Vloz;220;9600
Vymaz;219;44200
Vloz;220;44000
DajData/NastavData;220;13200
DajData/NastavData;220;13100
Vloz;221;9400
DajData/NastavData;221;12900
Vymaz;220;13500
Vymaz;219;44100
DajData/NastavData;219;13200
Vymaz;218;44400
DajData/NastavData;218;13100
DajData/NastavData;218;13300
Vloz;219;44200
Vymaz;218;43600
Vloz;219;48200
Vymaz;218;13700
Vymaz;217;13200
Vloz;218;9300
Vloz;219;9300
DajData/NastavData;219;13000
Vloz;220;9200
Vymaz;219;44100
DajData/NastavData;219;13000
DajIndex;219;2548100
DajData/NastavData;219;13000
Vloz;220;11100
DajIndex;220;2544500
Vymaz;219;110100
DajData/NastavData;219;14100
DajIndex;219;2759900
Vymaz;218;46700
Vymaz;217;44500
Vloz;218;10000
Vymaz;217;44600
DajIndex;217;2592600
DajIndex;217;2575700
Vloz;218;44800
Vymaz;217;13400
Vloz;218;9600
Vymaz;217;44500
Vymaz;216;13200
Vymaz;215;13100
DajData/NastavData;215;13100
Vloz;216;9500
DajData/NastavData;216;13200
DajData/NastavData;216;12900
Vloz;217;44200
DajData/NastavData;217;13100
DajData/NastavData;217;12900
Vloz;218;9300
Vloz;219;44400
Vymaz;218;13100
Vloz;219;44100
DajData/NastavData;219;13100
Vloz;220;9700
Vymaz;219;44500
DajIndex;219;2573400
Vymaz;218;44100
